% Model:              TestCase6_transient.mph
% Version:            COMSOL 5.5.0.359
% Date:               Jun 29 2020, 11:59
% Dimension:          1
% Nodes:              32410
% Expressions:        1
% Description:        Line graph
% cln1x                   Height
1650                      814.6728361774398
1650                      814.6727624809064
1650                      814.6609428749657
1650                      814.6489595545975
1650                      814.6488959780894
1650                      814.6488316532302
1650                      814.6363503937688
1650                      814.6236105419831
1650                      814.6235553736423
1650                      814.6235831332522
1650                      814.6102884427299
1650                      814.5967222025087
1650                      814.5967199090046
1650                      814.5967210696664
1650                      814.5824841405753
1650                      814.5678473485564
1650                      814.5524981722925
1650                      814.5368183462139
1650                      814.5205373037361
1650                      814.5039932265908
1650                      814.4868638721257
1650                      814.4694713750971
1650                      814.4514935122835
1650                      814.433252393848
1650                      814.4144258170696
1650                      814.3953358664365
1650                      814.3756603607956
1650                      814.3557213578938
1650                      814.335196699212
1650                      814.3144084147139
1650                      814.2930343695897
1650                      814.2713965650134
1650                      814.2491728909931
1650                      814.22668531898
1650                      814.2036117650058
1650                      814.1802741700109
1650                      814.1563504774533
1650                      814.1321625972428
1650                      814.1073885019808
1650                      814.0823500703254
1650                      814.0567253058051
1650                      814.0308360549298
1700                      826.0751112238709
1700                      826.0747679270146
1700                      826.0741865678044
1700                      826.073013837236
1700                      826.0715758319594
1700                      826.0695419145369
1700                      826.0672410630322
1700                      826.0643434961895
1700                      826.0611785356773
1700                      826.0574165710157
1700                      826.0533870104083
1700                      826.0487603005129
1700                      826.0438658770485
1700                      826.0383742128439
1700                      826.0326147512027
1700                      826.0262579804258
1700                      826.0196333427243
1700                      826.0124113377957
1700                      826.004921402137
1700                      825.9968340453795
1700                      825.988478695382
1700                      825.9795258714203
1700                      825.9703050156427
1700                      825.9703049974277
1700                      825.9604866749405
1700                      825.9504108090601
1700                      825.9504055834551
1700                      825.9504002189631
1700                      825.9397402871901
1700                      825.9288644714363
1700                      825.9288291228406
1700                      825.9287929123207
1700                      825.9173633913325
1700                      825.9057734818358
1700                      825.9056993017132
1700                      825.9056239834977
1700                      825.8935442837649
1700                      825.8812972823155
1700                      825.8812323068427
1700                      825.8811665666352
1700                      825.8684106751414
1700                      825.8553905182598
1700                      825.8553341361069
1700                      825.8553625064642
1700                      825.8417753099693
1700                      825.8279106079209
1700                      825.8279082639596
1700                      825.8279094501552
1700                      825.8133593120897
1700                      825.7984005353638
1700                      825.7827137133518
1700                      825.7666889917901
1700                      825.7500498414348
1700                      825.7331418970371
1700                      825.7156358165435
1700                      825.6978608348248
1700                      825.6794876297668
1700                      825.6608454111856
1700                      825.6416048779993
1700                      825.6220952138636
1700                      825.60198713982
1700                      825.5816098122742
1700                      825.5606339754795
1700                      825.5393887575243
1700                      825.5175449269715
1700                      825.49543158256
1700                      825.4727195182882
1700                      825.4497378025824
1700                      825.4261572560932
1700                      825.4023069161053
1700                      825.3778576313211
1700                      825.3531384073041
1700                      825.3278201224985
1700                      825.302231750442
1700                      825.2760442010677
1700                      825.2495864149453
1750                      837.0848515040653
1750                      837.0845009598168
1750                      837.0839073306965
1750                      837.0827098444735
1750                      837.0812414870593
1750                      837.0791646361765
1750                      837.0768152200155
1750                      837.0738564906172
1750                      837.070624727099
1750                      837.0667833559543
1750                      837.0626687447353
1750                      837.0579443783524
1750                      837.0529466525265
1750                      837.0473390789657
1750                      837.0414580612094
1750                      837.0349671268377
1750                      837.0282026783484
1750                      837.020828255033
1750                      837.013180253629
1750                      837.0049222236452
1750                      836.9963905530725
1750                      836.9872488013428
1750                      836.9778333711123
1750                      836.9678078500857
1750                      836.957519380515
1750                      836.9575140446461
1750                      836.9575085669654
1750                      836.9466237104585
1750                      836.9355184269137
1750                      836.9354823324873
1750                      836.9354453579917
1750                      836.9237746904853
1750                      836.9119402639187
1750                      836.9118645187583
1750                      836.9117876115826
1750                      836.8994530661597
1750                      836.8869477041641
1750                      836.8868813579546
1750                      836.8868142309578
1750                      836.8737892489651
1750                      836.8604944430483
1750                      836.8604368715761
1750                      836.8604658403569
1750                      836.8465920401777
1750                      836.8324348988327
1750                      836.8324325054323
1750                      836.8324337166466
1750                      836.8175766897551
1750                      836.8023024256271
1750                      836.7862847712425
1750                      836.7699221139509
1750                      836.7529320821438
1750                      836.7356676132342
1750                      836.7177924090014
1750                      836.6996426611945
1750                      836.6808820920306
1750                      836.6618468677518
1750                      836.6422007321295
1750                      836.6222798247693
1750                      836.6017479121102
1750                      836.5809411060088
1750                      836.5595231966826
1750                      836.537830267147
1750                      836.5155261325152
1750                      836.492946845903
1750                      836.4697562484613
1750                      836.4462903624092
1750                      836.4222130561576
1750                      836.397860320154
1750                      836.3728960514545
1750                      836.3476562080804
1750                      836.3218047173771
1750                      836.2956775045305
1750                      836.2689385288656
1750                      836.2419236817427
1800                      847.867820258824
1800                      847.8674626164142
1800                      847.866856970036
1800                      847.865635237904
1800                      847.8641371533387
1800                      847.8620182530443
1800                      847.8596212722323
1800                      847.8566026396883
1800                      847.8533054487232
1800                      847.8493863061763
1800                      847.8451883956538
1800                      847.8403683836646
1800                      847.8352694826249
1800                      847.8295483864549
1800                      847.8235483156187
1800                      847.8169259803003
1800                      847.8100245999727
1800                      847.8025008968402
1800                      847.7946980845695
1800                      847.7862728958605
1800                      847.7775685355284
1800                      847.7682417464689
1800                      847.7586357485301
1800                      847.7484073135249
1800                      847.7379106183249
1800                      847.7379051744626
1800                      847.7378995859241
1800                      847.7267944364864
1800                      847.7154644105482
1800                      847.7154275856496
1800                      847.7153898629108
1800                      847.7034830148061
1800                      847.6914091065449
1800                      847.6913318285756
1800                      847.6912533651614
1800                      847.6786692221502
1800                      847.6659108201435
1800                      847.6658431314257
1800                      847.6657746461987
1800                      847.65248611524
1800                      847.6389223163487
1800                      847.6388635800499
1800                      847.6388931349302
1800                      847.6247386333549
1800                      847.6102950752445
1800                      847.6102926334232
1800                      847.6102938691408
1800                      847.5951362735718
1800                      847.5795530193457
1800                      847.5632113459653
1800                      847.5465177126957
1800                      847.5291840258634
1800                      847.5115703751818
1800                      847.4933336494997
1800                      847.474816854206
1800                      847.4556768990753
1800                      847.4362567635468
1800                      847.4162133794605
1800                      847.3958896991534
1800                      847.374942677666
1800                      847.3537152390975
1800                      847.3318643628211
1800                      847.3097329435818
1800                      847.2869779862208
1800                      847.2639423550427
1800                      847.2402830815122
1800                      847.2163429984603
1800                      847.1917791651995
1800                      847.166934382157
1800                      847.1414657378535
1800                      847.1157159995712
1800                      847.0893422866164
1800                      847.0626873325907
1800                      847.0354082891986
1800                      847.0078478553222
1850                      858.4240174881468
1850                      858.4236528968065
1850                      858.4230354858234
1850                      858.4217900175277
1850                      858.4202628307976
1850                      858.4181027651399
1850                      858.4156592196824
1850                      858.4125819434025
1850                      858.4092207005502
1850                      858.4052254216814
1850                      858.4009459631634
1850                      858.3960323164491
1850                      858.3908343673437
1850                      858.3850021353117
1850                      858.3788855144306
1850                      858.3721345408139
1850                      858.3650991075975
1850                      858.3574292632173
1850                      858.3494748949586
1850                      858.3408860620258
1850                      858.3320126427501
1850                      858.3225047067984
1850                      858.3127121478958
1850                      858.3022850652585
1850                      858.2915845224893
1850                      858.2915789729043
1850                      858.2915732758388
1850                      858.2802524652742
1850                      858.268702422339
1850                      858.2686648823271
1850                      858.2686264270777
1850                      858.2564883642949
1850                      858.2441800097138
1850                      858.2441012311647
1850                      858.2440212442343
1850                      858.2311927517364
1850                      858.2181866302537
1850                      858.2181176272554
1850                      858.2180478123571
1850                      858.204501273966
1850                      858.190674138161
1850                      858.1906142615281
1850                      858.190644390184
1850                      858.1762150895012
1850                      858.1614911371562
1850                      858.1614886479323
1850                      858.1614899076377
1850                      858.1460380635397
1850                      858.1301523165197
1850                      858.1134934375195
1850                      858.0964757880251
1850                      858.0788056725934
1850                      858.0608501828799
1850                      858.0422595380384
1850                      858.0233834138596
1850                      858.0038720509008
1850                      857.9840750985707
1850                      857.9636428199922
1850                      857.9429248370159
1850                      857.9215714364873
1850                      857.8999322115404
1850                      857.8776574738955
1850                      857.8550967868288
1850                      857.8319004880886
1850                      857.8084181099783
1850                      857.7843000174411
1850                      857.7598957107358
1850                      857.7348555832186
1850                      857.7095291021149
1850                      857.6835666905182
1850                      857.6573177817769
1850                      857.6304328302165
1850                      857.6032612346228
1850                      857.5754534820666
1850                      857.5473589356836
1900                      868.753443192034
1900                      868.7530718009939
1900                      868.7524428780588
1900                      868.7511741833442
1900                      868.7496185194366
1900                      868.7474181724634
1900                      868.744929062366
1900                      868.74179440176
1900                      868.7383704825796
1900                      868.7343007024696
1900                      868.7299414472644
1900                      868.7249361767065
1900                      868.7196413066828
1900                      868.7137003255355
1900                      868.707469657645
1900                      868.7005928083785
1900                      868.6934262012228
1900                      868.6856133541643
1900                      868.6775106847963
1900                      868.668761722141
1900                      868.659722874737
1900                      868.6500376823313
1900                      868.6400625692097
1900                      868.6294411052858
1900                      868.6185410930085
1900                      868.6185354399713
1900                      868.6185296367097
1900                      868.6069977968212
1900                      868.5952324622867
1900                      868.5951942225204
1900                      868.595155050493
1900                      868.5827907389515
1900                      868.5702529734257
1900                      868.5701727265258
1900                      868.5700912488008
1900                      868.5570236549182
1900                      868.5437751344945
1900                      868.5437048454439
1900                      868.5436337294335
1900                      868.5298347251431
1900                      868.5157499084851
1900                      868.5156889160108
1900                      868.5157196061185
1900                      868.501021408616
1900                      868.4860230845678
1900                      868.4860205489592
1900                      868.4860218321378
1900                      868.4702820596588
1900                      868.4541003171488
1900                      868.4371310459056
1900                      868.419796339939
1900                      868.4017970223338
1900                      868.3835070363288
1900                      868.3645700746173
1900                      868.3453423401547
1900                      868.325467547507
1900                      868.3053018728231
1900                      868.2844890537245
1900                      868.2633852383568
1900                      868.241634188574
1900                      868.2195920233372
1900                      868.1969025299054
1900                      868.1739217968876
1900                      868.1502936381182
1900                      868.1263741107106
1900                      868.1018070562479
1900                      868.0769484992358
1900                      868.0514423102151
1900                      868.0256444800268
1900                      867.9991989094484
1900                      867.9724615546975
1900                      867.9450763481773
1900                      867.9173992106264
1900                      867.8890741074698
1900                      867.860456922827
1950                      878.8560973704851
1950                      878.8557193289763
1950                      878.8550791467416
1950                      878.853787735354
1950                      878.8522042192552
1950                      878.849964475015
1950                      878.8474308002831
1950                      878.8442400147607
1950                      878.8407547948118
1950                      878.8366121485408
1950                      878.8321748479565
1950                      878.8270799644362
1950                      878.8216903006422
1950                      878.8156429571268
1950                      878.8093007452621
1950                      878.8023007829938
1950                      878.7950058808485
1950                      878.787053169681
1950                      878.7788054540824
1950                      878.769899876206
1950                      878.7606992314894
1950                      878.7508406730677
1950                      878.7406870124714
1950                      878.7298754336073
1950                      878.7187803298821
1950                      878.7187745756636
1950                      878.7187686685368
1950                      878.707030431128
1950                      878.695054530391
1950                      878.6950156062288
1950                      878.694975733156
1950                      878.6823901387761
1950                      878.6696279976805
1950                      878.6695463146586
1950                      878.6694633788612
1950                      878.6561619316957
1950                      878.6426763328659
1950                      878.6426047859912
1950                      878.6425323974275
1950                      878.6284864687715
1950                      878.6141496273212
1950                      878.6140875434984
1950                      878.6141187827338
1950                      878.5991575907001
1950                      878.5838909174789
1950                      878.5838883365041
1950                      878.5838896426401
1950                      878.5678682619288
1950                      878.5513970212338
1950                      878.5341241711233
1950                      878.516479368437
1950                      878.4981580750845
1950                      878.4795409355281
1950                      878.4602652592364
1950                      878.440693633092
1950                      878.4204633888938
1950                      878.3999370863041
1950                      878.3787520806575
1950                      878.357270903176
1950                      878.3351309339267
1950                      878.3126946744883
1950                      878.289599530851
1950                      878.2662079737588
1950                      878.2421574363098
1950                      878.2178103572392
1950                      878.1928041979327
1950                      878.1675013639598
1950                      878.1415393461887
1950                      878.1152805158931
1950                      878.0883623946444
1950                      878.0611473183328
1950                      878.0332728404989
1950                      878.0051012606021
1950                      877.9762701654082
1950                      877.9471418167522
2000                      888.7319800235006
2000                      888.7315954807536
2000                      888.7309442918723
2000                      888.7296306735568
2000                      888.7280199302535
2000                      888.7257416727944
2000                      888.7231644334335
2000                      888.7199187824044
2000                      888.7163736372464
2000                      888.7121597598953
2000                      888.70764616524
2000                      888.7024636796385
2000                      888.6969813492218
2000                      888.6908300300856
2000                      888.6843787772816
2000                      888.6772584646601
2000                      888.6698381464745
2000                      888.6617487097675
2000                      888.6533592028171
2000                      888.6443005242207
2000                      888.6349417130075
2000                      888.6249136790075
2000                      888.6145854776814
2000                      888.6035880502229
2000                      888.5923022331103
2000                      888.5922963799809
2000                      888.5922903713197
2000                      888.5803503681944
2000                      888.5681686266518
2000                      888.5681290334527
2000                      888.5680884750668
2000                      888.5552865637686
2000                      888.5423050824783
2000                      888.5422219955635
2000                      888.5421376344154
2000                      888.5286075820688
2000                      888.514890225368
2000                      888.5148174488975
2000                      888.5147438163394
2000                      888.5004565048511
2000                      888.4858732946691
2000                      888.4858101439902
2000                      888.4858419200297
2000                      888.4706236357529
2000                      888.45509463589
2000                      888.455092010567
2000                      888.4550933391453
2000                      888.4387966703501
2000                      888.4220424287739
2000                      888.4044728131728
2000                      888.3865248735194
2000                      888.3678888308457
2000                      888.348951880478
2000                      888.3293450918957
2000                      888.3094372926709
2000                      888.2888595750612
2000                      888.267980739014
2000                      888.2464319007912
2000                      888.2245818314738
2000                      888.2020616725449
2000                      888.1792401649933
2000                      888.1557484767319
2000                      888.131955317442
2000                      888.1074918826633
2000                      888.0827268495644
2000                      888.0572914424953
2000                      888.0315543049086
2000                      888.0051466911394
2000                      887.9784372097139
2000                      887.9510571461059
2000                      887.9233750726831
2000                      887.8950223071812
2000                      887.8663673845493
2000                      887.8370416558816
2000                      887.8074136174595
2050                      898.6338759834288
2050                      898.6334849227035
2050                      898.6328226988434
2050                      898.6314868164219
2050                      898.6298487758162
2050                      898.6275319059685
2050                      898.6249109898016
2050                      898.6216103319706
2050                      898.6180051072685
2050                      898.6137198153582
2050                      898.6091297300914
2050                      898.6038594167022
2050                      898.5982841808723
2050                      898.5920286181359
2050                      898.5854680433059
2050                      898.5782270700305
2050                      898.5706810123684
2050                      898.5624544974437
2050                      898.5539228332968
2050                      898.544710658861
2050                      898.5351932728302
2050                      898.5249953256194
2050                      898.5144921326914
2050                      898.5033083764146
2050                      898.4918313529245
2050                      898.4918254006285
2050                      898.4918192901704
2050                      898.4796769995995
2050                      898.4672888847495
2050                      898.4672486207826
2050                      898.4672073753102
2050                      898.4541885872941
2050                      898.4409871979097
2050                      898.4409027034676
2050                      898.4408169132768
2050                      898.4270576636386
2050                      898.4131079484735
2050                      898.4130339392207
2050                      898.4129590594431
2050                      898.3984297393359
2050                      898.3835995213452
2050                      898.3835353010422
2050                      898.3835676152788
2050                      898.3680915715777
2050                      898.3522995638868
2050                      898.3522968941003
2050                      898.3522982451793
2050                      898.3357255731223
2050                      898.318687594953
2050                      898.3008204419668
2050                      898.2825685762983
2050                      898.2636169645679
2050                      898.2443593698096
2050                      898.22442060538
2050                      898.2041757555722
2050                      898.1832496569679
2050                      898.1620173658259
2050                      898.1401037431983
2050                      898.1178838160481
2050                      898.0949824711356
2050                      898.07177470488
2050                      898.0478854309786
2050                      898.0236896140707
2050                      897.9988121960062
2050                      897.9736281084171
2050                      897.9477623225079
2050                      897.9215897356743
2050                      897.8947353496625
2050                      897.8675740263911
2050                      897.8397307993063
2050                      897.8115804935757
2050                      897.7827481754596
2050                      897.7536086320596
2050                      897.7237869635328
2050                      897.6936579176376
2100                      908.3510837801103
2100                      908.3506863230069
2100                      908.3500132700427
2100                      908.3486555388797
2100                      908.3469907102414
2100                      908.344635948368
2100                      908.341972170246
2100                      908.3386175318343
2100                      908.3349533484525
2100                      908.3305979743118
2100                      908.3259328254655
2100                      908.320576322825
2100                      908.3149099148504
2100                      908.3085520533052
2100                      908.3018841959863
2100                      908.2945248131239
2100                      908.286855361805
2100                      908.2784943260127
2100                      908.2698231567739
2100                      908.2604603501302
2100                      908.2507873476661
2100                      908.2404226571497
2100                      908.2297477372646
2100                      908.2183811283118
2100                      908.2067164655765
2100                      908.2067104159642
2100                      908.2067042056082
2100                      908.1943634014406
2100                      908.1817727633504
2100                      908.1817318411297
2100                      908.1816899213889
2100                      908.1684583026588
2100                      908.1550411077279
2100                      908.1549552320166
2100                      908.1548680394429
2100                      908.1408838683425
2100                      908.126706129505
2100                      908.1266309104684
2100                      908.1265548067389
2100                      908.1117879928166
2100                      908.0967153750693
2100                      908.0966501050966
2100                      908.0966829474901
2100                      908.0809539529744
2100                      908.0649038439584
2100                      908.0649011305378
2100                      908.0649025036978
2100                      908.0480589772936
2100                      908.03074255569
2100                      908.012583415907
2100                      907.9940332939635
2100                      907.9747720000859
2100                      907.9551997424917
2100                      907.9349351951187
2100                      907.9143595822592
2100                      907.8930916015128
2100                      907.8715124487354
2100                      907.8492408464549
2100                      907.8266579608086
2100                      907.8033825405095
2100                      907.7797957207085
2100                      907.755516277553
2100                      907.7309253139497
2100                      907.7056416347149
2100                      907.6800463092623
2100                      907.6537581722965
2100                      907.6271582584864
2100                      907.5998654336261
2100                      907.57226069637
2100                      907.5439629447679
2100                      907.5153531401496
2100                      907.4860502139317
2100                      907.456435088757
2100                      907.4261267304867
2100                      907.3955060217738
2150                      917.8824175351045
2150                      917.8820138040015
2150                      917.8813301291261
2150                      917.8799509672456
2150                      917.8782598631051
2150                      917.8758679341817
2150                      917.8731621141725
2150                      917.8697545279731
2150                      917.8660325139529
2150                      917.8616083984415
2150                      917.8568696221861
2150                      917.8514285793229
2150                      917.8456727435719
2150                      917.8392145404626
2150                      917.8324414532535
2150                      917.8249659262866
2150                      917.817175442154
2150                      917.8086824592222
2150                      917.7998744539815
2150                      917.7903638971027
2150                      917.7805382555383
2150                      917.7700100119255
2150                      917.7591666506404
2150                      917.7476206874204
2150                      917.7357719754247
2150                      917.7357658303578
2150                      917.7357595220151
2150                      917.7232240022761
2150                      917.7104347156794
2150                      917.7103931477985
2150                      917.7103505666896
2150                      917.6969101891718
2150                      917.6832813175284
2150                      917.6831940869746
2150                      917.6831055188487
2150                      917.6689007295129
2150                      917.6544993295722
2150                      917.6544229238972
2150                      917.6543456196324
2150                      917.6393458556324
2150                      917.6240354757131
2150                      917.6239691761529
2150                      917.6240025365985
2150                      917.6080254306969
2150                      917.5917221583076
2150                      917.5917194020881
2150                      917.5917207969063
2150                      917.5746115980738
2150                      917.557022060127
2150                      917.5385765197199
2150                      917.519733847593
2150                      917.500168796224
2150                      917.4802878957058
2150                      917.4597037980092
2150                      917.4388037499552
2150                      917.4172004276048
2150                      917.3952810489484
2150                      917.3726583154225
2150                      917.3497194148841
2150                      917.3260770754238
2150                      917.302118453476
2150                      917.2774563050532
2150                      917.2524777538903
2150                      917.2267955851744
2150                      917.200796888672
2150                      917.1740944799822
2150                      917.1470754136274
2150                      917.1193525368359
2150                      917.0913128675912
2150                      917.0625692859271
2150                      917.0335087719462
2150                      917.0037442396006
2150                      916.973662629711
2150                      916.9428768912273
2150                      916.9117739243627
2200                      927.2278772484108
2200                      927.2274673656871
2200                      927.2267732760932
2200                      927.2253731015195
2200                      927.2236562344073
2200                      927.2212278634092
2200                      927.2184808215811
2200                      927.2150213203869
2200                      927.2112426037695
2200                      927.2067510877475
2200                      927.2019401202529
2200                      927.1964161861961
2200                      927.1905726670362
2200                      927.184016079608
2200                      927.1771398151069
2200                      927.1695504095188
2200                      927.1616412534148
2200                      927.1530188970722
2200                      927.1440767249198
2200                      927.1344212997784
2200                      927.1244459964469
2200                      927.1137573899467
2200                      927.1027488728183
2200                      927.0910270537408
2200                      927.0789978824687
2200                      927.0789916438091
2200                      927.0789852393913
2200                      927.0662588021057
2200                      927.0532747417361
2200                      927.053232540789
2200                      927.0531893112122
2200                      927.0395442468334
2200                      927.0257078273111
2200                      927.0256192683418
2200                      927.0255293514941
2200                      927.0111082471504
2200                      926.9964875486756
2200                      926.9964099795081
2200                      926.9963314981248
2200                      926.9811033277831
2200                      926.9655598232769
2200                      926.9654925142113
2200                      926.9655263826044
2200                      926.9493060047456
2200                      926.9327545069347
2200                      926.9327517087507
2200                      926.9327531248052
2200                      926.915383435463
2200                      926.8975261082643
2200                      926.8787997534052
2200                      926.8596702371868
2200                      926.8398073529822
2200                      926.8196238294521
2200                      926.7987264140515
2200                      926.7775082586608
2200                      926.7555761352443
2200                      926.7333231664646
2200                      926.7103561501011
2200                      926.6870681782751
2200                      926.6630660758782
2200                      926.6387429031828
2200                      926.613705513479
2200                      926.5883469338925
2200                      926.5622740473854
2200                      926.535879846647
2200                      926.508771245565
2200                      926.4813412010977
2200                      926.4531966592917
2200                      926.4247305400553
2200                      926.3955498227836
2200                      926.3660473889654
2200                      926.3358302524659
2200                      926.3052912549219
2200                      926.2740374457549
2200                      926.2424616254041
2250                      936.3874629200295
2250                      936.3870470080636
2250                      936.3863427109445
2250                      936.3849219417011
2250                      936.383179824148
2250                      936.3807157360511
2250                      936.3779282924718
2250                      936.3744179090758
2250                      936.3705836179025
2250                      936.3660260422297
2250                      936.3611443196661
2250                      936.3555391434443
2250                      936.3496096852439
2250                      936.3429566707416
2250                      936.3359792815467
2250                      936.3282782628199
2250                      936.320252795588
2250                      936.3115036395627
2250                      936.302429969589
2250                      936.2926325581575
2250                      936.2825105703915
2250                      936.2716647912137
2250                      936.2604944037989
2250                      936.2486002272728
2250                      936.2363941867087
2250                      936.2363878563183
2250                      936.2363813577365
2250                      936.2234678009298
2250                      936.2102928415209
2250                      936.2102500201016
2250                      936.2102061549572
2250                      936.1963604756431
2250                      936.1823206370763
2250                      936.1822307761181
2250                      936.1821395373793
2250                      936.1675064212548
2250                      936.1526707868148
2250                      936.1525920773005
2250                      936.1525124422151
2250                      936.1370604092689
2250                      936.1212884177601
2250                      936.1212201192715
2250                      936.1212544855074
2250                      936.1047956751198
2250                      936.0880008898395
2250                      936.0879980505258
2250                      936.0879994873939
2250                      936.0703744894613
2250                      936.0522547001013
2250                      936.0332531169632
2250                      936.013842462745
2250                      935.9936876703608
2250                      935.973207543731
2250                      935.9520030432458
2250                      935.9304731083754
2250                      935.908218724431
2250                      935.8856388012842
2250                      935.8623343504908
2250                      935.8387042509816
2250                      935.8143495418732
2250                      935.7896690698285
2250                      935.7642639028301
2250                      935.7385328539563
2250                      935.7120770213471
2250                      935.6852951831864
2250                      935.6577884690447
2250                      935.6299556208969
2250                      935.6013978009937
2250                      935.572513713762
2250                      935.5429045553373
2250                      935.5129689912075
2250                      935.482308252528
2250                      935.4513209643895
2250                      935.4196083940693
2250                      935.3875691248982
2300                      945.3611745499604
2300                      945.3607527311315
2300                      945.3600384336797
2300                      945.358597487791
2300                      945.3568306323273
2300                      945.3543315521072
2300                      945.3515045268448
2300                      945.3479442940395
2300                      945.3440555563516
2300                      945.3394332618882
2300                      945.3344822204256
2300                      945.3287974510677
2300                      945.3227837981945
2300                      945.3160363138632
2300                      945.3089598525731
2300                      945.3011494861906
2300                      945.2930100686734
2300                      945.2841366866938
2300                      945.2749341879885
2300                      945.2649976722398
2300                      945.2547319773726
2300                      945.2437322157259
2300                      945.2324032435819
2300                      945.2203402080168
2300                      945.2079608881446
2300                      945.2079544678853
2300                      945.2079478770507
2300                      945.1948509987483
2300                      945.1814890150333
2300                      945.1814455857357
2300                      945.1814010979239
2300                      945.1673588756016
2300                      945.153119746824
2300                      945.1530286103035
2300                      945.1529360765041
2300                      945.1380952518258
2300                      945.1230490439901
2300                      945.1229692172748
2300                      945.1228884519041
2300                      945.1072171000898
2300                      945.0912212591628
2300                      945.0911519913334
2300                      945.0911868453076
2300                      945.0744944418203
2300                      945.0574613070215
2300                      945.0574584274132
2300                      945.0574598846722
2300                      945.0395847600686
2300                      945.0212078356382
2300                      945.0019366103937
2300                      944.9822505242676
2300                      944.9618097483595
2300                      944.9410390385417
2300                      944.9195336855915
2300                      944.8976982990995
2300                      944.875128195165
2300                      944.8522279534072
2300                      944.8285929165914
2300                      944.8046276330033
2300                      944.7799274734084
2300                      944.7548969534133
2300                      944.729131473107
2300                      944.7030355140815
2300                      944.6762045070599
2300                      944.6490428982909
2300                      944.6211461504214
2300                      944.5929186730252
2300                      944.5639559619417
2300                      944.5346623887107
2300                      944.5046334835886
2300                      944.474273578672
2300                      944.4431782397869
2300                      944.411751758114
2300                      944.3795897361706
2300                      944.3470964228446
2350                      954.149012138204
2350                      954.1485845348901
2350                      954.1478604442987
2350                      954.146399739789
2350                      954.144608658945
2350                      954.1420753115772
2350                      954.1392095247
2350                      954.1356004752782
